source_event_id,n_traces,n_stations,n_s_picks,magnitude,depth_km,lat,lon,gap_deg,origin_time
20110716540,8,8,8,3.11,10.77,23.27,120.2,,2020-11-07 16:54:41.850000
20052714370,7,7,7,3.11,9.86,23.44,120.37,,2020-05-27 14:38:04.690000
20110111480,5,5,5,3.11,7.28,23.36,120.2,,2020-11-01 11:48:25.179999
21022702220,195,77,159,3.1,11.63,23.45,120.45,37.0,2021-02-27 02:23:09.349999
21022009370,146,58,119,3.1,13.71,23.11,120.38,34.0,2021-02-20 09:37:27.829999
21071403230,142,58,98,3.1,7.61,23.97,121.6,116.0,2021-07-14 03:23:19.489999
20020619310,127,53,109,3.1,16.43,22.96,120.15,132.0,2020-02-06 19:31:33.450000
21071404300,111,45,64,3.1,5.12,23.96,121.61,158.0,2021-07-14 04:30:45.530000
21071412551,11,6,10,3.1,9.62,23.98,121.58,84.0,2021-07-14 12:56:02.640000
20040320110,238,108,181,3.09,12.33,23.2,120.14,48.0,2020-04-03 20:11:22.859999
20100523360,178,78,154,3.09,8.69,23.63,120.62,30.0,2020-10-05 23:37:09.140000
21071404180,164,69,102,3.09,5.9,23.96,121.61,118.0,2021-07-14 04:18:36.840000
20011418061,84,39,69,3.09,6.69,24.41,121.39,43.0,2020-01-14 18:06:55.429999
21071323203,20,10,13,3.08,8.6,23.93,121.57,88.0,2021-07-13 23:22:44.240000
20100223170,185,81,157,3.07,11.42,23.19,120.19,64.0,2020-10-02 23:17:40.990000
21071523295,36,18,22,3.06,9.53,24.0,121.6,125.0,2021-07-15 23:32:46.649999
20110616150,179,79,128,3.05,15.08,23.22,120.32,38.0,2020-11-06 16:15:51.929999
21082113590,191,78,99,3.05,6.88,24.58,121.79,52.0,2021-08-21 13:59:42.039999
20041920430,140,59,114,3.05,16.9,22.97,120.16,131.0,2020-04-19 20:43:36.350000
20080301200,128,55,111,3.05,16.42,23.94,121.47,45.0,2020-08-03 01:20:29.089999
21071322582,50,24,17,3.05,9.19,23.93,121.58,97.0,2021-07-13 22:59:09.460000
21071323134,10,5,10,3.05,8.34,23.95,121.62,208.0,2021-07-13 23:15:21.829999
20031410270,216,83,125,3.04,5.77,24.4,121.41,38.0,2020-03-14 10:27:42.899999
21102304151,108,46,65,3.04,26.78,24.09,121.64,52.0,2021-10-23 04:15:55.229999
20102012540,6,6,6,3.04,13.3,23.29,120.38,,2020-10-20 12:55:00.240000
21070100580,160,65,135,3.03,13.35,23.48,120.58,23.0,2021-07-01 00:58:43.189999
21020509291,27,10,27,3.03,17.55,23.18,121.36,106.0,2021-02-05 09:30:12.330000
21071408085,13,6,10,3.03,9.67,23.95,121.58,109.0,2021-07-14 08:08:45.810000
21091111500,146,58,93,3.02,7.56,22.97,121.35,72.0,2021-09-11 11:51:03.750000
21071402182,44,20,35,3.02,5.27,23.89,121.6,182.0,2021-07-14 02:18:56.560000
20021520131,34,19,33,3.02,9.92,23.82,121.55,128.0,2020-02-15 20:14:25.660000
21071322588,16,8,6,3.02,9.5,23.95,121.56,73.0,2021-07-13 23:00:43.759999
21061119580,205,86,130,3.01,6.82,23.88,121.55,65.0,2021-06-11 19:59:15.119999
20081900322,36,14,33,3.01,9.83,23.22,120.39,62.0,2020-08-19 00:34:28.039999
21081522440,138,57,115,3.0,13.83,23.13,120.19,94.0,2021-08-15 22:44:35.899999
21071401560,102,41,51,3.0,7.07,23.93,121.66,105.0,2021-07-14 01:56:21.449999
21051905004,55,23,34,3.0,10.74,24.79,121.9,101.0,2021-05-19 05:03:13.849999
20072901080,168,69,151,2.99,12.44,23.21,120.06,91.0,2020-07-29 01:09:14.669999
20061502420,130,53,87,2.99,21.37,24.33,121.63,75.0,2020-06-15 02:42:25.019999
20012209220,201,85,180,2.98,10.54,23.66,120.61,24.0,2020-01-22 09:22:39.200000
21091608410,174,70,150,2.98,7.51,23.09,121.16,37.0,2021-09-16 08:42:15.189999
21071619211,166,69,159,2.98,7.06,23.92,121.58,53.0,2021-07-16 19:21:39.820000
21071814500,148,60,54,2.98,5.31,24.57,120.89,137.0,2021-07-18 14:50:52.929999
21071715362,94,39,58,2.98,6.57,24.05,121.65,107.0,2021-07-17 15:38:07.459999
21080809080,89,39,57,2.98,13.42,24.26,121.72,64.0,2021-08-08 09:08:43.670000
20022412101,63,29,43,2.98,9.34,23.83,121.55,138.0,2020-02-24 12:11:41.859999
20010606532,18,8,7,2.98,8.42,24.05,121.62,183.0,2020-01-06 06:54:55.979999
20122310480,188,73,167,2.97,11.74,23.45,120.44,28.0,2020-12-23 10:48:46.380000
20032611130,165,66,133,2.97,18.74,22.98,120.15,128.0,2020-03-26 11:13:51.200000
20060802320,132,56,81,2.97,6.19,24.25,121.73,97.0,2020-06-08 02:32:24.989999
21071412080,135,56,120,2.97,8.04,23.98,121.6,64.0,2021-07-14 12:08:23.059999
21052501091,51,21,23,2.97,12.99,24.89,122.47,146.0,2021-05-25 01:09:51.700000
21060604361,41,17,6,2.97,17.57,24.95,122.61,218.0,2021-06-06 04:36:40.600000
21071323135,32,15,25,2.97,5.15,23.96,121.61,164.0,2021-07-13 23:15:41.189999
20032610310,150,61,119,2.96,13.35,22.99,120.16,124.0,2020-03-26 10:31:23.089999
20012907510,142,60,79,2.96,8.34,23.33,120.2,58.0,2020-01-29 07:51:53.649999
20032717130,9,9,9,2.96,8.54,24.66,121.83,,2020-03-27 17:14:10.519999
21071403361,14,7,11,2.96,10.19,23.98,121.58,80.0,2021-07-14 03:37:24.489999
20031603040,6,6,6,2.96,11.36,24.56,120.84,,2020-03-16 03:04:14.830000
20032617000,5,5,5,2.96,16.08,22.99,120.16,,2020-03-26 17:01:08.490000
20042712262,5,5,5,2.96,2.78,23.1,120.92,,2020-04-27 12:27:59.630000
21071523541,98,42,66,2.95,8.66,23.96,121.59,78.0,2021-07-15 23:56:09.369999
20022412102,47,23,42,2.95,8.92,23.84,121.53,103.0,2020-02-24 12:11:56.630000
21052704141,41,17,33,2.95,8.59,24.72,121.02,113.0,2021-05-27 04:16:07.040000
21071523045,15,8,3,2.95,9.13,23.98,121.58,86.0,2021-07-15 23:05:56.020000
21061315141,56,23,43,2.94,14.9,24.91,122.41,141.0,2021-06-13 15:16:43.780000
21071523041,42,20,27,2.94,9.77,23.98,121.58,79.0,2021-07-15 23:06:33.649999
20052819341,20,8,11,2.94,13.55,23.65,120.76,99.0,2020-05-28 19:35:56.770000
21052908100,159,65,64,2.93,9.15,23.99,121.59,75.0,2021-05-29 08:10:19.440000
21051001060,152,61,125,2.93,3.57,24.53,120.86,47.0,2021-05-10 01:06:14.039999
21091503451,93,37,61,2.93,9.53,24.85,121.99,112.0,2021-09-15 03:45:28.550000
20022013161,50,27,42,2.93,9.73,23.88,121.52,85.0,2020-02-20 13:16:54.469999
21071500452,26,12,26,2.93,8.05,23.97,121.6,96.0,2021-07-15 00:46:51.390000
20081904280,153,62,134,2.92,14.79,23.05,120.2,118.0,2020-08-19 04:29:03.810000
21071408081,106,43,80,2.92,7.87,23.95,121.59,117.0,2021-07-14 08:09:54.560000
21110918232,42,19,26,2.92,12.39,23.99,122.24,104.0,2021-11-09 18:27:13.890000
21052221341,22,10,15,2.92,29.79,24.44,121.96,267.0,2021-05-22 21:35:44.570000
21071523336,16,8,5,2.92,9.04,23.98,121.59,88.0,2021-07-15 23:35:39.590000
21070320180,160,67,134,2.91,8.06,23.54,120.48,32.0,2021-07-03 20:18:41.240000
20092819041,39,16,34,2.91,12.11,22.42,120.98,132.0,2020-09-28 19:06:36.020000
21061108551,15,7,10,2.91,9.91,23.86,121.53,98.0,2021-06-11 08:55:49.670000
20081900430,5,5,5,2.91,11.07,23.23,120.39,,2020-08-19 00:43:51.799999
21071003030,183,76,70,2.9,5.9,23.92,121.58,44.0,2021-07-10 03:03:54.070000
20022705240,164,69,125,2.9,12.57,23.3,120.29,36.0,2020-02-27 05:24:23.980000
21061208441,91,39,78,2.9,64.56,24.36,122.08,74.0,2021-06-12 08:46:27.899999
21071322581,85,36,18,2.9,8.82,23.92,121.57,95.0,2021-07-13 22:58:58.729999
20092901142,22,9,16,2.9,12.7,22.33,120.99,206.0,2020-09-29 01:17:19.660000
20032608310,5,5,5,2.9,14.84,22.98,120.15,,2020-03-26 08:31:21.089999
21071400101,107,44,63,2.89,7.63,23.97,121.58,71.0,2021-07-14 00:11:27.699999
21102404382,32,14,32,2.89,25.02,24.05,121.64,183.0,2021-10-24 04:40:03.710000
21071323246,12,6,2,2.89,7.02,23.99,121.56,91.0,2021-07-13 23:24:35.170000
20021006500,116,53,71,2.87,1.9,25.17,121.58,38.0,2020-02-10 06:51:13.199999
21071523141,104,43,74,2.87,7.87,23.98,121.58,63.0,2021-07-15 23:14:53.500000
21080611371,50,23,25,2.86,15.35,24.81,122.28,171.0,2021-08-06 11:38:45.179999
20062623272,50,20,24,2.86,5.61,23.05,120.84,48.0,2020-06-26 23:29:31.039999
20030302410,104,39,86,2.85,19.81,23.07,120.24,101.0,2020-03-03 02:41:50.299999
21080617081,56,25,35,2.85,15.61,24.78,122.24,160.0,2021-08-06 17:09:49.579999
21062809081,31,14,24,2.85,12.99,23.71,121.39,91.0,2021-06-28 09:09:36.670000
21071404281,12,7,8,2.85,9.55,23.95,121.59,124.0,2021-07-14 04:28:53.750000
20052210110,5,5,5,2.85,8.75,23.64,120.54,,2020-05-22 10:11:49.340000
21080715261,66,28,55,2.84,10.81,24.81,122.22,159.0,2021-08-07 15:27:18.500000
21071322584,23,11,11,2.83,10.32,23.96,121.59,112.0,2021-07-13 23:01:02.310000
21021719071,27,10,26,2.83,15.29,23.17,121.35,71.0,2021-02-17 19:07:40.509999
21070713001,69,30,52,2.82,9.09,23.9,121.57,100.0,2021-07-07 13:01:33.869999
21060716471,52,21,46,2.82,11.91,24.83,122.42,145.0,2021-06-07 16:47:08.230000
21070721301,51,22,45,2.81,9.38,24.1,121.68,198.0,2021-07-07 21:32:03.850000
21071323202,28,13,9,2.81,10.32,23.93,121.57,98.0,2021-07-13 23:21:20.629999
21071811254,14,7,7,2.81,8.26,24.03,121.59,142.0,2021-07-18 11:26:59.950000
21102406041,54,23,40,2.8,70.27,24.55,121.75,59.0,2021-10-24 06:04:23.230000
21111413051,27,12,22,2.8,67.57,24.56,121.92,241.0,2021-11-14 13:09:25.579999
20021520492,11,6,11,2.8,9.74,23.83,121.55,132.0,2020-02-15 20:50:32.100000
20031605002,93,41,62,2.79,5.45,24.42,121.4,36.0,2020-03-16 05:00:32.950000
21102609201,70,30,61,2.79,65.36,24.6,121.77,57.0,2021-10-26 09:20:13.160000
21102702061,46,18,36,2.79,7.66,23.03,121.06,69.0,2021-10-27 02:06:35.810000
21071523071,32,15,32,2.79,9.41,23.97,121.58,82.0,2021-07-15 23:07:31.940000
21070711391,60,27,32,2.78,8.49,23.91,121.59,106.0,2021-07-07 11:41:46.439999
21071413521,47,21,31,2.78,9.15,23.94,121.58,107.0,2021-07-14 13:53:53.590000
21071715363,43,20,21,2.78,8.85,24.04,121.61,146.0,2021-07-17 15:37:38.179999
21071413522,24,11,24,2.78,9.97,23.94,121.58,109.0,2021-07-14 13:54:05.969999
21113001441,25,11,25,2.78,19.35,24.48,121.82,108.0,2021-11-30 01:45:30.910000
20030302411,17,8,17,2.78,20.26,23.06,120.25,91.0,2020-03-03 02:42:06.950000
21071818440,98,39,24,2.77,9.36,23.93,121.58,108.0,2021-07-18 18:44:48.560000
21071402181,78,33,67,2.77,9.4,23.93,121.58,57.0,2021-07-14 02:18:32.159999
21071323243,37,18,21,2.77,9.8,23.95,121.57,84.0,2021-07-13 23:25:23.480000
20080209561,25,12,22,2.77,8.3,22.18,120.78,132.0,2020-08-02 09:56:55.539999
21071323136,14,8,14,2.77,5.33,23.9,121.58,102.0,2021-07-13 23:16:00.820000
21071403363,53,24,42,2.76,5.9,23.9,121.58,92.0,2021-07-14 03:38:41.700000
20053013021,37,21,34,2.75,14.83,24.1,121.53,50.0,2020-05-30 13:03:51.170000
20013106092,27,11,16,2.74,19.11,24.89,122.06,196.0,2020-01-31 06:12:17.980000
21041814141,18,9,13,2.74,16.12,23.88,121.47,110.0,2021-04-18 14:14:29.339999
20031413270,5,5,5,2.74,9.61,23.03,121.11,,2020-03-14 13:27:56.030000
20040714320,5,5,5,2.74,11.37,23.27,120.32,,2020-04-07 14:32:17.190000
20102604310,5,5,5,2.74,10.34,24.16,121.67,,2020-10-26 04:31:23.960000
21071715361,63,28,36,2.73,7.55,24.04,121.63,97.0,2021-07-17 15:36:48.960000
21080921491,28,10,23,2.72,21.89,23.1,121.3,125.0,2021-08-09 21:51:29.260000
21061315143,15,8,11,2.72,6.45,23.89,121.56,114.0,2021-06-13 15:15:38.329999
21031412301,98,40,88,2.71,9.45,23.18,120.54,54.0,2021-03-14 12:32:30.839999
21080611201,47,18,47,2.71,7.14,23.16,121.3,80.0,2021-08-06 11:20:37.990000
20022013162,31,18,12,2.69,11.51,23.87,121.55,115.0,2020-02-20 13:16:13.580000
20101712071,20,11,20,2.69,10.58,23.29,120.39,190.0,2020-10-17 12:09:00.850000
20092901141,16,6,16,2.67,12.82,22.32,121.03,254.0,2020-09-29 01:16:55.460000
20050103030,5,5,5,2.67,9.3,23.51,120.42,,2020-05-01 03:03:51.979999
21112823111,39,19,38,2.66,32.14,24.19,121.66,173.0,2021-11-28 23:13:01.770000
21071512391,92,40,85,2.65,7.11,23.99,121.6,73.0,2021-07-15 12:39:51.600000
20021520132,22,13,22,2.65,9.68,23.83,121.54,128.0,2020-02-15 20:14:49.399999
21070712261,99,40,76,2.64,10.35,23.9,121.56,109.0,2021-07-07 12:27:27.320000
20050106231,34,17,32,2.64,14.53,24.42,121.84,124.0,2020-05-01 06:24:23.140000
21071322516,39,18,23,2.63,9.41,23.94,121.57,85.0,2021-07-13 22:56:40.119999
20081900324,31,14,21,2.63,10.15,23.2,120.38,70.0,2020-08-19 00:35:06.160000
21102303164,34,16,24,2.62,26.4,24.07,121.65,131.0,2021-10-23 03:18:45.079999
21070619211,18,9,18,2.62,12.26,23.88,121.57,148.0,2021-07-06 19:23:37.679999
21030414242,12,5,10,2.62,15.45,24.78,122.23,214.0,2021-03-04 14:27:31.179999
20120106361,58,24,44,2.61,24.62,22.79,121.3,100.0,2020-12-01 06:39:38.969999
21071322585,22,10,8,2.61,8.74,23.93,121.57,92.0,2021-07-13 23:01:34.729999
21071323244,33,16,19,2.6,7.63,23.94,121.57,92.0,2021-07-13 23:25:47.350000
20021520493,11,6,11,2.6,10.36,23.82,121.55,136.0,2020-02-15 20:50:41.880000
21070718501,36,18,31,2.58,45.39,23.78,121.71,188.0,2021-07-07 18:51:46.270000
20052819342,25,11,14,2.58,12.97,23.64,120.76,99.0,2020-05-28 19:36:21.530000
21071408083,18,9,14,2.58,10.98,23.95,121.58,103.0,2021-07-14 08:10:10.080000
21071715364,28,13,14,2.57,7.1,24.04,121.61,149.0,2021-07-17 15:38:26.460000
20052819343,23,10,20,2.57,13.28,23.65,120.76,95.0,2020-05-28 19:36:41.420000
20022605341,19,9,5,2.57,28.26,23.89,121.55,107.0,2020-02-26 05:35:50.560000
21102303163,13,7,12,2.57,24.24,24.06,121.63,198.0,2021-10-23 03:18:15.150000
21020618471,14,5,14,2.57,7.56,22.16,120.9,210.0,2021-02-06 18:48:48.250000
20042319181,41,19,27,2.56,6.89,24.53,121.85,104.0,2020-04-23 19:19:18.660000
21071403362,30,14,27,2.56,9.47,23.98,121.57,73.0,2021-07-14 03:38:11.500000
20021519201,12,5,12,2.54,13.01,24.49,121.77,136.0,2020-02-15 19:21:43.880000
20022312270,5,5,5,2.54,6.85,23.55,120.48,,2020-02-23 12:27:28.480000
20030814480,95,41,54,2.53,8.98,24.77,120.9,85.0,2020-03-08 14:48:17.469999
21081915341,49,23,20,2.53,8.17,23.96,121.61,157.0,2021-08-19 15:34:26.100000
20013106091,20,8,18,2.53,17.21,24.88,122.06,192.0,2020-01-31 06:11:56.250000
21071523337,24,11,19,2.52,9.93,23.98,121.59,80.0,2021-07-15 23:36:35.560000
20031812480,122,54,78,2.51,4.64,25.16,121.55,44.0,2020-03-18 12:48:56.630000
21071700422,41,20,27,2.51,8.46,23.95,121.62,172.0,2021-07-17 00:43:54.859999
20032604481,42,21,26,2.5,15.36,22.97,120.13,142.0,2020-03-26 04:48:55.789999
21042721471,31,12,29,2.5,2.78,23.15,120.92,66.0,2021-04-27 21:49:17.390000
21061315144,17,8,13,2.5,7.85,23.89,121.57,115.0,2021-06-13 15:16:02.189999
21071400491,84,34,31,2.49,7.87,23.98,121.58,71.0,2021-07-14 00:52:36.130000
20102104530,61,26,46,2.49,6.79,24.72,121.05,89.0,2020-10-21 04:53:42.039999
21071400494,34,16,30,2.49,9.12,23.97,121.58,80.0,2021-07-14 00:50:08.570000
21020412061,32,12,30,2.49,6.83,23.16,120.69,89.0,2021-02-04 12:07:36.539999
21061107332,17,8,17,2.49,9.37,23.89,121.49,66.0,2021-06-11 07:36:23.379999
21091503452,12,5,8,2.49,8.21,24.85,122.01,214.0,2021-09-15 03:46:26.140000
20101215381,22,10,22,2.48,7.4,24.49,121.9,225.0,2020-10-12 15:41:38.070000
20022605342,18,8,4,2.47,11.94,24.05,121.1,85.0,2020-02-26 05:35:34.630000
20040219351,5,5,5,2.46,13.23,23.24,120.36,,2020-04-02 19:35:58.509999
21012804491,14,7,12,2.45,5.73,23.15,120.69,113.0,2021-01-28 04:50:32.280000
20032609561,69,35,57,2.44,15.2,22.97,120.12,133.0,2020-03-26 09:57:02.890000
21071323245,49,23,20,2.44,10.63,23.94,121.56,77.0,2021-07-13 23:26:38.810000
20101712073,38,19,38,2.44,13.26,23.29,120.37,84.0,2020-10-17 12:10:00.560000
20100502041,43,17,39,2.44,6.21,23.2,120.82,59.0,2020-10-05 02:07:05.440000
20092905061,25,10,21,2.44,13.31,22.35,121.0,146.0,2020-09-29 05:08:47.020000
21071400493,44,19,26,2.43,9.47,23.98,121.57,74.0,2021-07-14 00:49:44.570000
20101712072,32,16,32,2.43,12.74,23.29,120.38,107.0,2020-10-17 12:09:48.909999
21021909541,36,16,36,2.43,7.73,24.58,121.73,69.0,2021-02-19 09:57:05.179999
21061109011,19,9,15,2.43,10.16,23.86,121.55,133.0,2021-06-11 09:02:05.559999
21071403181,10,5,8,2.43,11.13,23.95,121.61,177.0,2021-07-14 03:19:39.159999
20031410271,29,13,29,2.42,6.12,24.4,121.42,66.0,2020-03-14 10:27:58.469999
21020305291,7,5,7,2.42,5.65,25.21,121.64,146.0,2021-02-03 05:29:57.649999
20041918411,80,33,45,2.41,15.16,22.94,120.11,137.0,2020-04-19 18:42:57.770000
21062007031,26,11,23,2.41,8.88,24.55,121.83,171.0,2021-06-20 07:04:36.539999
21071323054,25,11,25,2.41,10.23,23.95,121.59,140.0,2021-07-13 23:08:05.820000
20012603121,14,6,9,2.41,46.88,21.83,120.68,275.0,2020-01-26 03:14:03.209999
21071619593,11,6,11,2.41,9.77,23.98,121.58,93.0,2021-07-16 20:01:16.789999
20022511201,52,21,38,2.4,6.14,24.39,121.41,48.0,2020-02-25 11:20:58.109999
21071523043,27,14,13,2.4,9.48,23.99,121.58,96.0,2021-07-15 23:07:07.580000
21020209041,19,9,17,2.4,11.31,24.14,121.67,188.0,2021-02-02 09:05:39.009999
21071417001,13,7,7,2.4,8.72,23.96,121.58,151.0,2021-07-14 17:02:20.609999
21080617082,45,19,37,2.39,19.44,24.82,122.19,152.0,2021-08-06 17:08:20.960000
20121518131,38,15,34,2.39,1.96,24.51,121.08,82.0,2020-12-15 18:14:08.240000
21081306232,8,5,5,2.39,6.42,23.88,121.65,268.0,2021-08-13 06:25:04.219999
20031802341,51,22,44,2.37,13.94,24.45,121.86,204.0,2020-03-18 02:36:04.309999
21080612281,40,15,38,2.37,6.73,23.16,121.29,77.0,2021-08-06 12:30:17.100000
20101712074,27,11,27,2.37,12.08,23.28,120.37,121.0,2020-10-17 12:10:14.460000
21071323024,10,5,4,2.37,10.37,23.91,121.59,134.0,2021-07-13 23:04:17.519999
21102702063,54,21,49,2.36,9.85,23.02,121.07,50.0,2021-10-27 02:08:20.829999
21071523142,57,26,31,2.35,9.14,24.0,121.6,127.0,2021-07-15 23:17:53.710000
21071500453,25,11,25,2.35,9.04,23.98,121.6,85.0,2021-07-15 00:47:13.789999
21021019531,14,6,6,2.35,44.24,24.71,122.17,190.0,2021-02-10 19:53:55.369999
21012123361,31,14,29,2.33,15.77,23.92,121.47,52.0,2021-01-21 23:38:03.620000
21071400102,23,11,12,2.33,8.3,23.91,121.59,121.0,2021-07-14 00:13:05.559999
21071818401,17,8,14,2.33,9.05,23.93,121.57,99.0,2021-07-18 18:41:43.659999
21071523072,13,7,13,2.33,10.85,23.98,121.59,99.0,2021-07-15 23:08:16.480000
20010607132,6,6,6,2.33,13.0,23.38,120.23,,2020-01-06 07:15:23.339999
20081906202,46,17,35,2.32,10.9,23.21,120.39,126.0,2020-08-19 06:23:16.059999
20041918412,19,9,11,2.32,18.89,22.94,120.12,238.0,2020-04-19 18:42:28.469999
20092819042,23,9,20,2.32,13.73,22.37,121.02,218.0,2020-09-28 19:07:26.239999
20030803461,75,30,36,2.29,14.57,22.94,120.12,136.0,2020-03-08 03:48:39.109999
20021006502,41,20,21,2.29,2.27,25.17,121.58,83.0,2020-02-10 06:52:49.969999
21032422323,34,13,26,2.29,12.15,24.94,122.05,250.0,2021-03-24 22:35:29.260000
21071408082,34,15,34,2.28,9.32,23.95,121.58,107.0,2021-07-14 08:09:30.699999
20021510591,30,12,27,2.28,14.06,24.09,122.16,150.0,2020-02-15 10:59:46.780000
21042800082,31,12,25,2.28,6.64,23.15,120.92,85.0,2021-04-28 00:10:09.439999
21102304153,24,10,22,2.28,24.18,24.07,121.64,190.0,2021-10-23 04:17:20.460000
20042711581,22,7,22,2.28,2.93,23.12,120.92,116.0,2020-04-27 11:59:43.770000
21061107333,10,5,10,2.28,8.7,23.89,121.49,80.0,2021-06-11 07:36:28.940000
21111215051,43,19,40,2.27,18.09,24.23,121.8,199.0,2021-11-12 15:06:32.899999
20110908261,28,12,25,2.27,14.23,24.52,121.86,105.0,2020-11-09 08:26:53.939999
20021511041,20,11,20,2.27,8.61,23.86,121.51,100.0,2020-02-15 11:04:50.619999
21071500454,71,28,47,2.26,7.96,23.97,121.6,91.0,2021-07-15 00:49:09.750000
21080616001,41,17,36,2.26,15.09,24.77,122.22,214.0,2021-08-06 16:00:05.950000
21072614591,22,10,22,2.26,8.85,24.0,121.6,146.0,2021-07-26 14:59:57.130000
21091115022,52,20,37,2.25,7.78,23.02,121.05,45.0,2021-09-11 15:04:55.530000
21081907501,23,11,23,2.25,6.82,23.95,121.61,186.0,2021-08-19 07:52:53.240000
21071400161,41,19,32,2.24,7.12,23.92,121.58,96.0,2021-07-14 00:18:08.560000
21080914581,32,14,29,2.24,21.87,24.8,122.26,227.0,2021-08-09 14:59:48.259999
21071601071,20,10,16,2.24,8.75,23.98,121.58,84.0,2021-07-16 01:08:45.679999
21071323248,17,8,4,2.24,7.58,23.91,121.55,72.0,2021-07-13 23:26:19.879999
21071804351,47,21,42,2.23,9.0,23.98,121.58,79.0,2021-07-18 04:37:11.509999
21080611393,23,8,9,2.23,10.46,23.17,121.29,90.0,2021-08-06 11:41:35.850000
21050117341,40,18,40,2.22,5.13,24.13,121.48,55.0,2021-05-01 17:36:15.460000
21071323249,16,9,4,2.22,2.03,23.97,121.58,150.0,2021-07-13 23:26:23.589999
21071323131,46,21,44,2.21,9.66,23.93,121.58,107.0,2021-07-13 23:14:05.830000
21062007032,26,11,23,2.21,10.5,24.55,121.84,184.0,2021-06-20 07:05:11.070000
20052300161,15,5,15,2.21,13.28,24.45,121.91,132.0,2020-05-23 00:17:27.030000
21061108533,14,6,10,2.2,7.76,23.86,121.52,92.0,2021-06-11 08:54:54.939999
20052909291,30,12,26,2.19,4.6,23.23,120.82,71.0,2020-05-29 09:30:55.549999
20081908161,26,11,26,2.19,5.81,24.37,120.92,112.0,2020-08-19 08:19:00.150000
21070712521,16,7,14,2.19,4.8,23.91,121.57,92.0,2021-07-07 12:53:44.100000
21071323137,10,5,6,2.19,9.43,23.92,121.58,107.0,2021-07-13 23:16:18.230000
21091115023,32,14,27,2.18,26.24,24.47,121.74,75.0,2021-09-11 15:03:58.710000
20022412103,27,12,20,2.18,8.18,23.84,121.52,96.0,2020-02-24 12:12:19.480000
21071322587,24,12,9,2.18,9.54,23.92,121.58,109.0,2021-07-13 22:58:15.990000
21071818441,26,12,16,2.18,9.32,23.94,121.57,101.0,2021-07-18 18:45:21.250000
21042612201,25,11,20,2.18,28.02,24.76,122.3,230.0,2021-04-26 12:20:09.060000
21071404301,20,10,18,2.18,6.81,23.95,121.62,181.0,2021-07-14 04:31:22.429999
21071403182,16,8,16,2.18,10.08,23.96,121.6,147.0,2021-07-14 03:20:07.639999
21071323363,16,8,14,2.17,8.52,23.93,121.57,100.0,2021-07-13 23:36:58.759999
20031608102,46,20,21,2.16,8.83,24.43,121.4,52.0,2020-03-16 08:12:09.869999
21071323206,30,13,19,2.16,9.37,23.98,121.6,91.0,2021-07-13 23:23:46.880000
20081906204,24,10,23,2.16,9.53,23.23,120.39,120.0,2020-08-19 06:24:29.649999
20022512262,56,24,41,2.15,6.12,24.39,121.4,63.0,2020-02-25 12:28:29.280000
21042019331,23,11,17,2.15,8.64,23.81,121.47,97.0,2021-04-20 19:34:58.350000
21021209461,24,10,17,2.15,20.1,24.41,121.77,171.0,2021-02-12 09:47:56.590000
21071323361,20,10,20,2.15,8.74,23.95,121.58,110.0,2021-07-13 23:38:26.699999
21071523333,9,5,5,2.15,9.98,23.98,121.6,104.0,2021-07-15 23:33:11.029999
20020300191,24,12,22,2.14,5.15,25.17,121.55,115.0,2020-02-03 00:20:32.520000
21071400162,18,9,16,2.14,10.19,23.97,121.58,80.0,2021-07-14 00:16:29.679999
21071409181,18,8,18,2.14,6.43,23.99,121.56,89.0,2021-07-14 09:20:04.879999
21071402362,9,5,9,2.14,9.24,23.99,121.56,122.0,2021-07-14 02:37:27.670000
21071323205,24,11,12,2.13,10.65,23.93,121.56,80.0,2021-07-13 23:20:27.800000
21071323139,13,6,13,2.13,5.48,23.9,121.58,107.0,2021-07-13 23:18:00.980000
21071412081,17,8,17,2.12,9.58,23.99,121.58,106.0,2021-07-14 12:09:05.509999
20032611131,61,23,48,2.11,12.93,22.97,120.14,132.0,2020-03-26 11:15:00.110000
21070711421,37,18,27,2.11,7.95,23.9,121.57,111.0,2021-07-07 11:44:17.960000
21100719461,40,17,34,2.11,7.49,24.56,121.81,68.0,2021-10-07 19:46:28.410000
20051112341,22,8,19,2.11,12.39,23.65,120.75,87.0,2020-05-11 12:36:11.910000
21091503453,19,8,12,2.11,10.43,24.85,122.01,215.0,2021-09-15 03:46:53.640000
20052909293,42,17,37,2.1,4.57,23.22,120.82,52.0,2020-05-29 09:31:57.030000
21071523143,22,11,22,2.1,8.92,23.97,121.58,80.0,2021-07-15 23:15:39.890000
21071715366,20,10,16,2.1,8.44,24.04,121.61,146.0,2021-07-17 15:39:07.269999
20110218511,16,7,16,2.1,8.91,24.09,120.93,163.0,2020-11-02 18:52:23.530000
20101216021,65,30,63,2.09,9.82,24.51,121.89,98.0,2020-10-12 16:03:11.160000
20022412104,14,7,12,2.09,9.55,23.83,121.55,136.0,2020-02-24 12:12:29.300000
21071404282,10,5,10,2.09,10.39,23.96,121.6,150.0,2021-07-14 04:29:31.370000
21071811255,10,5,8,2.09,7.2,24.04,121.58,130.0,2021-07-18 11:27:19.640000
21111215052,43,19,40,2.08,17.67,24.23,121.81,194.0,2021-11-12 15:07:30.500000
